1, none, minecraft:the_void, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1596, none, minecraft:lush_caves, AXOLOTLS, minecraft:axolotl, 10, 4, 6
1597, none, minecraft:lush_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1598, none, minecraft:lush_caves, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1599, none, minecraft:deep_dark, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1600, none, minecraft:deep_dark, MONSTER, tconstruct:sky_slime, 80, 2, 4
1601, none, minecraft:deep_dark, MONSTER, graveyard:reaper, 10, 2, 3
1602, none, minecraft:deep_dark, MONSTER, quark:stoneling, 80, 1, 1
1603, none, minecraft:deep_dark, MONSTER, quark:toretoise, 80, 2, 4
1604, none, minecraft:deep_dark, CREATURE, naturalist:snail, 10, 2, 3
1605, nether, minecraft:nether_wastes, MONSTER, minecraft:ghast, 50, 4, 4
1606, nether, minecraft:nether_wastes, MONSTER, minecraft:zombified_piglin, 80, 4, 4
1607, nether, minecraft:nether_wastes, MONSTER, minecraft:magma_cube, 10, 4, 4
1608, nether, minecraft:nether_wastes, MONSTER, minecraft:enderman, 5, 4, 4
1609, nether, minecraft:nether_wastes, MONSTER, minecraft:piglin, 15, 4, 4
1610, nether, minecraft:nether_wastes, MONSTER, cnb:sporeling, 60, 2, 4
1611, nether, minecraft:nether_wastes, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1612, nether, minecraft:nether_wastes, MONSTER, quark:foxhound, 30, 1, 2
1613, nether, minecraft:nether_wastes, CREATURE, minecraft:strider, 60, 1, 2
1614, nether, minecraft:nether_wastes, CREATURE, cnb:cindershell, 80, 2, 8
1615, nether, minecraft:warped_forest, MONSTER, minecraft:enderman, 5, 4, 4
1616, nether, minecraft:warped_forest, MONSTER, cnb:sporeling, 10, 2, 4
1617, nether, minecraft:warped_forest, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1618, nether, minecraft:warped_forest, MONSTER, minecraft:zombified_piglin, 10, 1, 4
1619, nether, minecraft:warped_forest, MONSTER, minecraft:ghast, 10, 4, 4
1620, nether, minecraft:warped_forest, CREATURE, minecraft:strider, 60, 1, 2
1621, nether, minecraft:crimson_forest, MONSTER, minecraft:zombified_piglin, 10, 2, 4
1622, nether, minecraft:crimson_forest, MONSTER, minecraft:hoglin, 10, 3, 4
1623, nether, minecraft:crimson_forest, MONSTER, minecraft:piglin, 10, 3, 4
1624, nether, minecraft:crimson_forest, MONSTER, cnb:sporeling, 80, 2, 4
1625, nether, minecraft:crimson_forest, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1626, nether, minecraft:crimson_forest, MONSTER, minecraft:ghast, 10, 4, 4
1627, nether, minecraft:crimson_forest, CREATURE, minecraft:strider, 60, 1, 2
1628, nether, minecraft:soul_sand_valley, MONSTER, minecraft:skeleton, 20, 5, 5
1629, nether, minecraft:soul_sand_valley, MONSTER, minecraft:ghast, 50, 4, 4
1630, nether, minecraft:soul_sand_valley, MONSTER, minecraft:enderman, 5, 4, 4
1631, nether, minecraft:soul_sand_valley, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1632, nether, minecraft:soul_sand_valley, MONSTER, goety:wraith, 20, 1, 1
1633, nether, minecraft:soul_sand_valley, MONSTER, quark:foxhound, 10, 1, 1
1634, nether, minecraft:soul_sand_valley, MONSTER, minecraft:zombified_piglin, 10, 1, 4
1635, nether, minecraft:soul_sand_valley, CREATURE, minecraft:strider, 60, 1, 2
1636, nether, minecraft:basalt_deltas, MONSTER, minecraft:ghast, 40, 1, 1
1637, nether, minecraft:basalt_deltas, MONSTER, minecraft:magma_cube, 80, 2, 5
1638, nether, minecraft:basalt_deltas, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1639, nether, minecraft:basalt_deltas, MONSTER, quark:foxhound, 30, 1, 2
1640, nether, minecraft:basalt_deltas, MONSTER, minecraft:zombified_piglin, 10, 1, 4
1641, nether, minecraft:basalt_deltas, CREATURE, minecraft:strider, 60, 1, 2
1642, none, minecraft:the_end, MONSTER, minecraft:enderman, 5, 4, 4
1643, none, minecraft:the_end, MONSTER, tconstruct:ender_slime, 10, 2, 4
1644, none, minecraft:the_end, MONSTER, unusualend:undead_enderling, 10, 1, 2
1645, none, minecraft:the_end, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1646, none, minecraft:end_highlands, MONSTER, minecraft:enderman, 5, 4, 4
1647, none, minecraft:end_highlands, MONSTER, tconstruct:ender_slime, 10, 2, 4
1648, none, minecraft:end_highlands, MONSTER, unusualend:ender_blob, 10, 1, 2
1649, none, minecraft:end_highlands, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1650, none, minecraft:end_midlands, MONSTER, minecraft:enderman, 5, 4, 4
1651, none, minecraft:end_midlands, MONSTER, tconstruct:ender_slime, 10, 2, 4
1652, none, minecraft:end_midlands, MONSTER, unusualend:undead_enderling, 10, 1, 2
1653, none, minecraft:end_midlands, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1654, none, minecraft:small_end_islands, MONSTER, minecraft:enderman, 5, 4, 4
1655, none, minecraft:small_end_islands, MONSTER, tconstruct:ender_slime, 10, 2, 4
1656, none, minecraft:small_end_islands, MONSTER, unusualend:undead_enderling, 10, 1, 2
1657, none, minecraft:small_end_islands, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1658, none, minecraft:end_barrens, MONSTER, minecraft:enderman, 5, 4, 4
1659, none, minecraft:end_barrens, MONSTER, tconstruct:ender_slime, 10, 2, 4
1660, none, minecraft:end_barrens, MONSTER, unusualend:undead_enderling, 10, 1, 2
1661, none, minecraft:end_barrens, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1662, none, terrablender:deferred_placeholder, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1663, none, terrablender:deferred_placeholder, MONSTER, quark:stoneling, 80, 1, 1
1664, none, terrablender:deferred_placeholder, MONSTER, quark:toretoise, 80, 2, 4
1665, none, blueprint:original_source_marker, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1666, none, blueprint:original_source_marker, MONSTER, quark:stoneling, 80, 1, 1
1667, none, blueprint:original_source_marker, MONSTER, quark:toretoise, 80, 2, 4
1668, none, environmental:marsh, MONSTER, minecraft:spider, 80, 4, 4
1669, none, environmental:marsh, MONSTER, minecraft:zombie, 80, 4, 4
1670, none, environmental:marsh, MONSTER, minecraft:zombie_villager, 10, 1, 1
1671, none, environmental:marsh, MONSTER, minecraft:skeleton, 80, 4, 4
1672, none, environmental:marsh, MONSTER, minecraft:creeper, 80, 4, 4
1673, none, environmental:marsh, MONSTER, minecraft:slime, 80, 4, 4
1674, none, environmental:marsh, MONSTER, minecraft:enderman, 5, 1, 4
1675, none, environmental:marsh, MONSTER, minecraft:witch, 5, 1, 1
1676, none, environmental:marsh, MONSTER, eidolon:wraith, 60, 1, 3
1677, none, environmental:marsh, MONSTER, graveyard:nightmare, 10, 1, 1
1678, none, environmental:marsh, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1679, none, environmental:marsh, MONSTER, eidolon:zombie_brute, 60, 1, 3
1680, none, environmental:marsh, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1681, none, environmental:marsh, MONSTER, tconstruct:sky_slime, 80, 2, 4
1682, none, environmental:marsh, MONSTER, goety:wraith, 20, 1, 1
1683, none, environmental:marsh, MONSTER, goety:warlock, 10, 1, 1
1684, none, environmental:marsh, MONSTER, quark:stoneling, 80, 1, 1
1685, none, environmental:marsh, MONSTER, quark:toretoise, 80, 2, 4
1686, none, environmental:marsh, CREATURE, minecraft:frog, 10, 2, 5
1687, none, environmental:marsh, CREATURE, minecraft:rabbit, 10, 2, 3
1688, none, environmental:marsh, CREATURE, environmental:duck, 10, 4, 4
1689, none, environmental:marsh, CREATURE, environmental:slabfish, 16, 2, 4
1690, none, environmental:marsh, CREATURE, eidolon:slimy_slug, 10, 2, 5
1691, none, environmental:marsh, CREATURE, naturalist:snail, 10, 2, 3
1692, none, environmental:marsh, CREATURE, naturalist:snake, 10, 1, 1
1693, none, environmental:marsh, CREATURE, naturalist:cardinal, 10, 1, 4
1694, none, environmental:marsh, CREATURE, naturalist:butterfly, 10, 1, 3
1695, none, environmental:marsh, CREATURE, naturalist:alligator, 15, 1, 2
1696, none, environmental:marsh, CREATURE, naturalist:lizard, 15, 1, 2
1697, none, environmental:marsh, CREATURE, naturalist:tortoise, 15, 1, 2
1698, none, environmental:marsh, CREATURE, naturalist:duck, 15, 2, 4
1699, none, environmental:marsh, CREATURE, ghosts:small_ghost, 14, 1, 3
1700, none, environmental:marsh, AMBIENT, minecraft:bat, 10, 8, 8
1701, none, environmental:marsh, AMBIENT, naturalist:firefly, 10, 2, 3
1702, none, environmental:marsh, AMBIENT, naturalist:dragonfly, 10, 2, 3
1703, none, environmental:marsh, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1704, none, environmental:marsh, WATER_AMBIENT, naturalist:catfish, 10, 1, 1
1705, none, environmental:marsh, WATER_AMBIENT, naturalist:bass, 10, 2, 4
1706, forest, environmental:blossom_woods, MONSTER, minecraft:spider, 80, 4, 4
1707, forest, environmental:blossom_woods, MONSTER, minecraft:zombie, 80, 4, 4
1708, forest, environmental:blossom_woods, MONSTER, minecraft:zombie_villager, 10, 1, 1
1709, forest, environmental:blossom_woods, MONSTER, minecraft:skeleton, 80, 4, 4
1710, forest, environmental:blossom_woods, MONSTER, minecraft:creeper, 80, 4, 4
1711, forest, environmental:blossom_woods, MONSTER, minecraft:slime, 80, 4, 4
1712, forest, environmental:blossom_woods, MONSTER, minecraft:enderman, 5, 1, 4
1713, forest, environmental:blossom_woods, MONSTER, minecraft:witch, 5, 1, 1
1714, forest, environmental:blossom_woods, MONSTER, eidolon:wraith, 60, 1, 3
1715, forest, environmental:blossom_woods, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1716, forest, environmental:blossom_woods, MONSTER, eidolon:zombie_brute, 60, 1, 3
1717, forest, environmental:blossom_woods, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1718, forest, environmental:blossom_woods, MONSTER, tconstruct:sky_slime, 80, 2, 4
1719, forest, environmental:blossom_woods, MONSTER, goety:wraith, 20, 1, 1
1720, forest, environmental:blossom_woods, MONSTER, goety:warlock, 10, 1, 1
1721, forest, environmental:blossom_woods, MONSTER, quark:stoneling, 80, 1, 1
1722, forest, environmental:blossom_woods, MONSTER, quark:toretoise, 80, 2, 4
1723, forest, environmental:blossom_woods, CREATURE, minecraft:pig, 10, 4, 4
1724, forest, environmental:blossom_woods, CREATURE, minecraft:chicken, 10, 4, 4
1725, forest, environmental:blossom_woods, CREATURE, minecraft:panda, 10, 1, 2
1726, forest, environmental:blossom_woods, CREATURE, eidolon:raven, 10, 2, 4
1727, forest, environmental:blossom_woods, CREATURE, eidolon:slimy_slug, 10, 2, 5
1728, forest, environmental:blossom_woods, CREATURE, naturalist:snail, 10, 2, 3
1729, forest, environmental:blossom_woods, CREATURE, naturalist:snake, 10, 1, 1
1730, forest, environmental:blossom_woods, CREATURE, naturalist:bear, 10, 1, 2
1731, forest, environmental:blossom_woods, CREATURE, naturalist:deer, 10, 1, 3
1732, forest, environmental:blossom_woods, CREATURE, naturalist:cardinal, 10, 1, 4
1733, forest, environmental:blossom_woods, CREATURE, naturalist:robin, 10, 1, 4
1734, forest, environmental:blossom_woods, CREATURE, naturalist:butterfly, 10, 1, 3
1735, forest, environmental:blossom_woods, CREATURE, minecraft:fox, 10, 2, 4
1736, forest, environmental:blossom_woods, CREATURE, minecraft:rabbit, 10, 2, 3
1737, forest, environmental:blossom_woods, CREATURE, naturalist:lizard, 15, 1, 2
1738, forest, environmental:blossom_woods, CREATURE, ghosts:ghost, 14, 1, 2
1739, forest, environmental:blossom_woods, CREATURE, environmental:deer, 16, 4, 4
1740, forest, environmental:blossom_woods, CREATURE, ghosts:small_ghost, 14, 1, 3
1741, forest, environmental:blossom_woods, AMBIENT, minecraft:bat, 10, 8, 8
1742, forest, environmental:blossom_woods, AMBIENT, naturalist:firefly, 10, 2, 3
1743, forest, environmental:blossom_woods, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1744, forest, environmental:blossom_woods, WATER_AMBIENT, environmental:koi, 10, 1, 1
1745, forest, environmental:blossom_valleys, MONSTER, minecraft:spider, 80, 4, 4
1746, forest, environmental:blossom_valleys, MONSTER, minecraft:zombie, 80, 4, 4
1747, forest, environmental:blossom_valleys, MONSTER, minecraft:zombie_villager, 10, 1, 1
1748, forest, environmental:blossom_valleys, MONSTER, minecraft:skeleton, 80, 4, 4
1749, forest, environmental:blossom_valleys, MONSTER, minecraft:creeper, 80, 4, 4
1750, forest, environmental:blossom_valleys, MONSTER, minecraft:slime, 80, 4, 4
1751, forest, environmental:blossom_valleys, MONSTER, minecraft:enderman, 5, 1, 4
1752, forest, environmental:blossom_valleys, MONSTER, minecraft:witch, 5, 1, 1
1753, forest, environmental:blossom_valleys, MONSTER, eidolon:wraith, 60, 1, 3
1754, forest, environmental:blossom_valleys, MONSTER, graveyard:nightmare, 10, 1, 1
1755, forest, environmental:blossom_valleys, MONSTER, eidolon:zombie_brute, 60, 1, 3
1756, forest, environmental:blossom_valleys, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1757, forest, environmental:blossom_valleys, MONSTER, tconstruct:sky_slime, 80, 2, 4
1758, forest, environmental:blossom_valleys, MONSTER, goety:wraith, 20, 1, 1
1759, forest, environmental:blossom_valleys, MONSTER, goety:warlock, 10, 1, 1
1760, forest, environmental:blossom_valleys, MONSTER, quark:stoneling, 80, 1, 1
1761, forest, environmental:blossom_valleys, MONSTER, quark:toretoise, 80, 2, 4
1762, forest, environmental:blossom_valleys, CREATURE, minecraft:sheep, 25, 4, 4
1763, forest, environmental:blossom_valleys, CREATURE, minecraft:pig, 10, 4, 4
1764, forest, environmental:blossom_valleys, CREATURE, minecraft:chicken, 10, 4, 4
1765, forest, environmental:blossom_valleys, CREATURE, minecraft:panda, 10, 1, 2
1766, forest, environmental:blossom_valleys, CREATURE, eidolon:raven, 10, 2, 4
1767, forest, environmental:blossom_valleys, CREATURE, eidolon:slimy_slug, 10, 2, 5
1768, forest, environmental:blossom_valleys, CREATURE, hamsters:hamster, 10, 1, 1
1769, forest, environmental:blossom_valleys, CREATURE, naturalist:snail, 10, 2, 3
1770, forest, environmental:blossom_valleys, CREATURE, naturalist:snake, 10, 1, 1
1771, forest, environmental:blossom_valleys, CREATURE, naturalist:bear, 10, 1, 2
1772, forest, environmental:blossom_valleys, CREATURE, naturalist:deer, 10, 1, 3
1773, forest, environmental:blossom_valleys, CREATURE, naturalist:cardinal, 10, 1, 4
1774, forest, environmental:blossom_valleys, CREATURE, naturalist:robin, 10, 1, 4
1775, forest, environmental:blossom_valleys, CREATURE, naturalist:butterfly, 10, 1, 3
1776, forest, environmental:blossom_valleys, CREATURE, minecraft:fox, 10, 2, 4
1777, forest, environmental:blossom_valleys, CREATURE, minecraft:rabbit, 10, 2, 3
1778, forest, environmental:blossom_valleys, CREATURE, naturalist:lizard, 15, 1, 2
1779, forest, environmental:blossom_valleys, CREATURE, ghosts:ghost, 14, 1, 2
1780, forest, environmental:blossom_valleys, CREATURE, environmental:deer, 16, 4, 4
1781, forest, environmental:blossom_valleys, CREATURE, ghosts:small_ghost, 14, 1, 3
1782, forest, environmental:blossom_valleys, AMBIENT, minecraft:bat, 10, 8, 8
1783, forest, environmental:blossom_valleys, AMBIENT, naturalist:firefly, 10, 2, 3
1784, forest, environmental:blossom_valleys, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1785, forest, environmental:blossom_valleys, WATER_AMBIENT, environmental:koi, 10, 1, 1
1786, taiga, environmental:pine_barrens, MONSTER, minecraft:spider, 80, 4, 4
1787, taiga, environmental:pine_barrens, MONSTER, minecraft:zombie, 80, 4, 4
1788, taiga, environmental:pine_barrens, MONSTER, minecraft:zombie_villager, 10, 1, 1
1789, taiga, environmental:pine_barrens, MONSTER, minecraft:skeleton, 80, 4, 4
1790, taiga, environmental:pine_barrens, MONSTER, minecraft:creeper, 80, 4, 4
1791, taiga, environmental:pine_barrens, MONSTER, minecraft:slime, 80, 4, 4
1792, taiga, environmental:pine_barrens, MONSTER, minecraft:enderman, 5, 1, 4
1793, taiga, environmental:pine_barrens, MONSTER, minecraft:witch, 5, 1, 1
1794, taiga, environmental:pine_barrens, MONSTER, eidolon:wraith, 60, 1, 3
1795, taiga, environmental:pine_barrens, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1796, taiga, environmental:pine_barrens, MONSTER, eidolon:zombie_brute, 60, 1, 3
1797, taiga, environmental:pine_barrens, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1798, taiga, environmental:pine_barrens, MONSTER, tconstruct:sky_slime, 80, 2, 4
1799, taiga, environmental:pine_barrens, MONSTER, goety:wraith, 20, 1, 1
1800, taiga, environmental:pine_barrens, MONSTER, goety:warlock, 10, 1, 1
1801, taiga, environmental:pine_barrens, MONSTER, quark:stoneling, 80, 1, 1
1802, taiga, environmental:pine_barrens, MONSTER, quark:toretoise, 80, 2, 4
1803, taiga, environmental:pine_barrens, CREATURE, minecraft:chicken, 10, 4, 4
1804, taiga, environmental:pine_barrens, CREATURE, minecraft:wolf, 10, 4, 4
1805, taiga, environmental:pine_barrens, CREATURE, minecraft:rabbit, 10, 2, 3
1806, taiga, environmental:pine_barrens, CREATURE, eidolon:slimy_slug, 10, 2, 3
1807, taiga, environmental:pine_barrens, CREATURE, naturalist:bear, 10, 1, 2
1808, taiga, environmental:pine_barrens, CREATURE, naturalist:bluejay, 10, 1, 4
1809, taiga, environmental:pine_barrens, CREATURE, environmental:reindeer, 16, 4, 4
1810, taiga, environmental:pine_barrens, AMBIENT, minecraft:bat, 10, 8, 8
1811, taiga, environmental:pine_barrens, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1812, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:spider, 80, 4, 4
1813, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:zombie, 80, 4, 4
1814, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:zombie_villager, 10, 1, 1
1815, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:skeleton, 80, 4, 4
1816, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:creeper, 80, 4, 4
1817, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:slime, 80, 4, 4
1818, taiga, environmental:snowy_pine_barrens, MONSTER, minecraft:enderman, 5, 1, 4
1819, taiga, environmental:snowy_pine_barrens, MONSTER, eidolon:wraith, 60, 1, 3
1820, taiga, environmental:snowy_pine_barrens, MONSTER, graveyard:nightmare, 10, 1, 1
1821, taiga, environmental:snowy_pine_barrens, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1822, taiga, environmental:snowy_pine_barrens, MONSTER, eidolon:zombie_brute, 60, 1, 3
1823, taiga, environmental:snowy_pine_barrens, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1824, taiga, environmental:snowy_pine_barrens, MONSTER, tconstruct:sky_slime, 80, 2, 4
1825, taiga, environmental:snowy_pine_barrens, MONSTER, savage_and_ravage:iceologer, 10, 1, 1
1826, taiga, environmental:snowy_pine_barrens, MONSTER, goety:wraith, 20, 1, 1
1827, taiga, environmental:snowy_pine_barrens, MONSTER, goety:warlock, 10, 1, 1
1828, taiga, environmental:snowy_pine_barrens, MONSTER, quark:stoneling, 80, 1, 1
1829, taiga, environmental:snowy_pine_barrens, MONSTER, quark:toretoise, 80, 2, 4
1830, taiga, environmental:snowy_pine_barrens, CREATURE, minecraft:chicken, 10, 4, 4
1831, taiga, environmental:snowy_pine_barrens, CREATURE, minecraft:wolf, 10, 4, 4
1832, taiga, environmental:snowy_pine_barrens, CREATURE, minecraft:rabbit, 10, 2, 3
1833, taiga, environmental:snowy_pine_barrens, CREATURE, eidolon:slimy_slug, 10, 2, 3
1834, taiga, environmental:snowy_pine_barrens, CREATURE, naturalist:bear, 10, 1, 2
1835, taiga, environmental:snowy_pine_barrens, CREATURE, naturalist:bluejay, 10, 1, 4
1836, taiga, environmental:snowy_pine_barrens, CREATURE, environmental:reindeer, 16, 4, 4
1837, taiga, environmental:snowy_pine_barrens, AMBIENT, minecraft:bat, 10, 8, 8
1838, taiga, environmental:snowy_pine_barrens, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1839, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:spider, 80, 4, 4
1840, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:zombie, 80, 4, 4
1841, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:zombie_villager, 10, 1, 1
1842, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:skeleton, 80, 4, 4
1843, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:creeper, 80, 4, 4
1844, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:slime, 80, 4, 4
1845, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:enderman, 5, 1, 4
1846, taiga, environmental:old_growth_pine_barrens, MONSTER, minecraft:witch, 5, 1, 1
1847, taiga, environmental:old_growth_pine_barrens, MONSTER, eidolon:wraith, 60, 1, 3
1848, taiga, environmental:old_growth_pine_barrens, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1849, taiga, environmental:old_growth_pine_barrens, MONSTER, eidolon:zombie_brute, 60, 1, 3
1850, taiga, environmental:old_growth_pine_barrens, MONSTER, decoration_delight:stool_entity, 20, 4, 4
1851, taiga, environmental:old_growth_pine_barrens, MONSTER, tconstruct:sky_slime, 80, 2, 4
1852, taiga, environmental:old_growth_pine_barrens, MONSTER, goety:wraith, 20, 1, 1
1853, taiga, environmental:old_growth_pine_barrens, MONSTER, goety:warlock, 10, 1, 1
1854, taiga, environmental:old_growth_pine_barrens, MONSTER, quark:stoneling, 80, 1, 1
1855, taiga, environmental:old_growth_pine_barrens, MONSTER, quark:toretoise, 80, 2, 4
1856, taiga, environmental:old_growth_pine_barrens, CREATURE, minecraft:chicken, 10, 4, 4
1857, taiga, environmental:old_growth_pine_barrens, CREATURE, minecraft:wolf, 10, 4, 4
1858, taiga, environmental:old_growth_pine_barrens, CREATURE, minecraft:rabbit, 10, 2, 3
1859, taiga, environmental:old_growth_pine_barrens, CREATURE, eidolon:slimy_slug, 10, 2, 3
1860, taiga, environmental:old_growth_pine_barrens, CREATURE, naturalist:bear, 10, 1, 2
1861, taiga, environmental:old_growth_pine_barrens, CREATURE, naturalist:bluejay, 10, 1, 4
1862, taiga, environmental:old_growth_pine_barrens, CREATURE, environmental:reindeer, 16, 4, 4
